app_name,publisher,platform,rank_position,category,rating,review_count,pricing_type,iap_present,subscription_present,core_features,retention_mechanics,personalization_tags,source_url,collected_at,source_kind
"Trusted Tarot","Grow Media","ios","","Entertainment","4.86578","8367","free","","","See why Trusted Tarot is one of the highest rated and most popular Tarot apps in the world. We've added 12 new enhanced readings, each with reversed card interpretations! Enjoy each of our 25 premium ","","","https://apps.apple.com/us/app/trusted-tarot/id1441553118?uo=4","2026-05-21T13:46:36.007Z","app_store"
"My Horoscope Pro","ID Mobile SA","ios","","Lifestyle","4.44604","278","free","","","EXCLUSIV! Add the photo of your best friends or your family to provide accurate data and predictions for Taurus, Gemini, Cancer, Leo, Virgo, Libra, Scorpio, Sagittarius, Capricorn, Aquarius, Pisces an","","","https://apps.apple.com/us/app/my-horoscope-pro/id361728765?uo=4","2026-05-21T13:46:36.007Z","app_store"
"Palm Reader & Zodiac: MagicWay","Reatility Corp.","ios","","Lifestyle","4.48109","291","free","","","tep into the realm of MagicWay, where the secrets of the past inspire the possibilities of your future. Our innovative app combines precise palmistry, astrological insights, and transformative tarot r","","","https://apps.apple.com/us/app/palm-reader-zodiac-magicway/id1597514997?uo=4","2026-05-21T13:46:36.007Z","app_store"
"Love Horoscopes","DailyHoroscopes.net","ios","","Lifestyle","4.67673","894","free","","","Will you find your soulmate this month? Decode your romantic destiny with Love Horoscopes.

Whether you are single, dating, or happily married, Love Horoscopes is your daily guide to the heart. Stop g","","","https://apps.apple.com/us/app/love-horoscopes/id312749531?uo=4","2026-05-21T13:46:36.007Z","app_store"
"Daily Horoscope: Love & Money®","Andrey Kosarev","ios","","Lifestyle","4.63537","8214","free","","","Horoscopes for all zodiac signs are updated daily. Free and easy to install, our Daily Horoscope makes your day better!

Getting your daily horoscope doesn't require a stable Internet connection. The ","","","https://apps.apple.com/us/app/daily-horoscope-love-money/id1060411408?uo=4","2026-05-21T13:46:36.007Z","app_store"
"Star: Compatibility Horoscope","Star Focus","ios","","Lifestyle","4.38954","937","free","","","The #1 horoscope and love compatibility app will bring your love life to an absolutely new level!

Am I compatible enough with my partner? Who is my ideal love match? How can I find my one and only? H","","","https://apps.apple.com/us/app/star-compatibility-horoscope/id880059444?uo=4","2026-05-21T13:46:36.007Z","app_store"
"Horoscopes – Daily Horoscope","VK LLC","ios","","Lifestyle","3.84505","768","free","","","- Daily, weekly and monthly horoscope
- All signs of the zodiac
- Zodiac compatibility
- Over 5 million users!

Discover what the future holds for you. Get an insight on what to expect for love, work,","","","https://apps.apple.com/us/app/horoscopes-daily-horoscope/id840135049?uo=4","2026-05-21T13:46:36.007Z","app_store"
"Kaave: Tarot, Angel, Horoscope","Didilabs BV","ios","","Entertainment","4.75133","55487","free","","","Kaave, the fortune teller that is always with you!

Gloria and her friends, who bring over 50 million users from the four corners of the world together with their fortunes and readings, are the new fa","","","https://apps.apple.com/us/app/kaave-tarot-angel-horoscope/id505658864?uo=4","2026-05-21T13:46:36.007Z","app_store"
"Horoscopes by Astrology.com","Horoscope.com","ios","","Entertainment","2.8481","158","free","","","Horoscopes by Astrology.com, the premier horoscopes app with over 30 categories of daily, weekly, monthly, and yearly horoscopes, has been re-imagined from the ground up.

We've made it even easier to","","","https://apps.apple.com/us/app/horoscopes-by-astrology-com/id284925655?uo=4","2026-05-21T13:46:36.007Z","app_store"
"My Horoscope - Daily Astrology","Tapinator, Inc.","ios","","Lifestyle","4.58999","1578","free","","","Star-centered guidance that lifts you up and empowers you to navigate life’s inevitable peaks and valleys with equal parts practicality and spirituality. 

Astro newbies and veterans alike will benefi","","","https://apps.apple.com/us/app/my-horoscope-daily-astrology/id1414117944?uo=4","2026-05-21T13:46:36.007Z","app_store"
"#DailyHoroscope","Stohn Consulting, LLC","ios","","Entertainment","4.75","4","free","","","View your free daily horoscope and find out what is next on your daily astrological path.","","","https://apps.apple.com/us/app/dailyhoroscope/id1558458204?uo=4","2026-05-21T13:46:36.007Z","app_store"
"Daily Weekly Monthly Horoscope","Internet Designs","ios","","Entertainment","4.63483","890","free","","","Want to know your nearest future or predictions for love and relationships? This simple application will tell you everything you need – daily, weekly and monthly horoscope and love horoscope as well a","","","https://apps.apple.com/us/app/daily-weekly-monthly-horoscope/id401425179?uo=4","2026-05-21T13:46:36.007Z","app_store"
"Horoscope + Astrology by Yodha","Love Astrology and Horoscope by Yodha","ios","","Entertainment","4.85494","10789","free","","","With Yodha astrology and horoscope app you will get a personal astrologer. Here's what the world of astrology can offer you:
 
• Accurate predictions. Answers to your biggest questions will be based o","","","https://apps.apple.com/us/app/horoscope-astrology-by-yodha/id976967199?uo=4","2026-05-21T13:46:36.007Z","app_store"
"Daily Horoscope - Apps on Google Play","","web","1","","","","","","","Get your horoscope from Daily Horoscope app. The top rated horoscope app! Over 10 million users! Features: • Daily horoscope (including tomorrow's horoscope) • Weekly horoscope • Monthly horoscope • Easy launch horoscope widget • Zodiac sign compatibility horoscope • 2025 Chinese yearly horoscope • 2025 Zodiac yearly horoscope • Druid horoscope • Ability to scroll back up to ...","","","//duckduckgo.com/l/?uddg=https%3A%2F%2Fplay.google.com%2Fstore%2Fapps%2Fdetails%3Fid%3Dinfo.androidz.horoscope%26hl%3Den%2DUS&rut=009a3036dc0b845926720a854d5e2d04d1fd22565fe0d9d37bfac02da5a727d1","2026-05-21T13:46:35.165Z","web_search"
"The 8 best horoscope and astrology apps - Android Police","","web","4","","","","","","","While Daily Horoscope is the best free horoscope app, it doesn't include the range of features found in other apps. For example, there are no natal or synastry charts.","","","//duckduckgo.com/l/?uddg=https%3A%2F%2Fwww.androidpolice.com%2Fbest%2Dhoroscope%2Dapps%2F&rut=459644c42d7a95cf56f67bc94db5aaa3eebc35342f17217780f22c9fee1ef16c","2026-05-21T13:46:35.166Z","web_search"
"‎The DailyHoroscope App - App Store","","web","5","","","","","","","Download The DailyHoroscope by Comitic Inc. on the App Store. See screenshots, ratings and reviews, user tips, and more apps like The DailyHoroscope.","","","//duckduckgo.com/l/?uddg=https%3A%2F%2Fapps.apple.com%2Fus%2Fapp%2Fthe%2Ddailyhoroscope%2Fid363920434&rut=185d8f53892a23c4501b75a512d84daa05fc675811f52d9de1891e4d77727ace","2026-05-21T13:46:35.166Z","web_search"
"Free Horoscopes, Zodiac Signs, Numerology & More | Horoscope.com","","web","6","","","","","","","Discover daily, weekly, and monthly horoscopes, zodiac insights, and numerology predictions at Horoscope.com for personalized astrological guidance.","","","//duckduckgo.com/l/?uddg=https%3A%2F%2Fwww.horoscope.com%2Fus%2Findex.aspx&rut=e021bbef8ce2db7c06d529a4c7c460da3f01963470679fcbd2a0b3f552a55daa","2026-05-21T13:46:35.166Z","web_search"
"Astrolis Horoscopes & Astrology","","web","8","","","","","","","Get the best daily horoscope, tarot card readings, chart, love horoscopes and much more all for free. Who are you most compatible with?","","","//duckduckgo.com/l/?uddg=https%3A%2F%2Fwww.astrolis.com%2F&rut=b6b220d74a9f8a3c744a779383f3ac17bd6fa33fdadd7448138f70fb5dab9f66","2026-05-21T13:46:35.166Z","web_search"
"iHoroscope : best free horoscope app - 4,1 avg. rating","","web","9","","","","","","","iHoroscope, your free app dedicated to astrology and horoscopes. It has an average rating of 4,1 out of 5 based on verified reviews. Download it now !","","","//duckduckgo.com/l/?uddg=https%3A%2F%2Fihoroscope.app%2F&rut=0965a8ffc03228261b9fcd1dd848e58e6ea80dbbf067110254c22a9744902892","2026-05-21T13:46:35.166Z","web_search"
"Horocosmo","","web","10","","","","","","","I was skeptical at first, but Horocosmo's tarot readings are so accurate. The app's sleek design and easy-to-use interface make it enjoyable to explore my cosmic path daily.","","","//duckduckgo.com/l/?uddg=https%3A%2F%2Fwww.horocosmo.com%2F&rut=99e6c9d758f417a58265755d973a67e27bd7c0182b00a22735d25656eb6270bd","2026-05-21T13:46:35.166Z","web_search"
"Labyrinthos Tarot Reading","Labyrinthos LLC","ios","","Entertainment","4.91153","22463","free","","","Explore the rich world of Labyrinthos Tarot, where you can learn the ancient art of tarot, lenormand, astrology, runes and more.

Discover the magic of all 78 tarot cards and their ability to empower ","","","https://apps.apple.com/us/app/labyrinthos-tarot-reading/id1155180220?uo=4","2026-05-21T13:46:37.495Z","app_store"
"Lumus: Tarot & Psychic Reading","Codeyeti Software Solutions Private Limited","ios","","Lifestyle","4.65902","3358","free","","","Lumus has gifted and verified psychic readers, tarot readers, palm readers, and astrologers from around the world, each with years of experience. You can chat with them to receive accurate and insight","","","https://apps.apple.com/us/app/lumus-tarot-psychic-reading/id6498953281?uo=4","2026-05-21T13:46:37.495Z","app_store"
"Witch - AI Tarot Card Reading","Deniz Ozagac","ios","","Entertainment","4.78287","5679","free","","","Witch Tarot: Dive into the World of Tarot and Self-Discovery  

Are you searching for daily tarot inspiration? 
Are you looking for an app that will help you learn tarot? 
Are you trying to improve yo","","","https://apps.apple.com/us/app/witch-ai-tarot-card-reading/id6446032714?uo=4","2026-05-21T13:46:37.495Z","app_store"
"Pocket Insight Psychic Reading","Pocket Insight","ios","","Lifestyle","4.65998","5188","free","","","******Get 3 Free Minutes******
Try Free LIVE Chatting with Best-Matched Psychic on your Concerns

******Special Welcome Offer for New Users******
Don't forget to redeem your DISCOUNT Credits Package &","","","https://apps.apple.com/us/app/pocket-insight-psychic-reading/id1567904684?uo=4","2026-05-21T13:46:37.495Z","app_store"
"Keen Psychic Reading & Tarot","INGENIO, LLC","ios","","Lifestyle","4.7233","9458","free","","","Discover your path to greater clarity with a gifted Keen Advisor. Our network of psychics offers insights into Tarot, love, relationships, Astrology, and more. Satisfaction is guaranteed — but we have","","","https://apps.apple.com/us/app/keen-psychic-reading-tarot/id1008861332?uo=4","2026-05-21T13:46:37.495Z","app_store"
"Daily Tarot Card & Astrology","Touchzing Media","ios","","Entertainment","4.59732","1341","free","","","Tarot reading is a great way to gain an insight into your past, present and future. This simple-to-use 'Daily Tarot Readings' app will tell you what's in store for you today! Choose one card from the ","","","https://apps.apple.com/us/app/daily-tarot-card-astrology/id1229964997?uo=4","2026-05-21T13:46:37.495Z","app_store"
"AdAstra Psychic. Tarot Reading","Indastria A LTD","ios","","Lifestyle","4.78808","1661","free","","","Are you interested to know your near future? Or maybe you are unhappy with your personal relationships, financial situation or career? Right now you have the opportunity to ask a professional ADASTRA ","","","https://apps.apple.com/us/app/adastra-psychic-tarot-reading/id1445690477?uo=4","2026-05-21T13:46:37.495Z","app_store"
"Tarot & Numerology","Phuture Me Limited","ios","","Lifestyle","4.77897","6076","free","","","The Ultimate Professional Tarot App.
Immerse yourself in Tarot, Numerology and Astrology with this professional‑grade app built on 16 years of R&D. A complete Tarot toolkit for serious practice and se","","","https://apps.apple.com/us/app/tarot-numerology/id601300777?uo=4","2026-05-21T13:46:37.495Z","app_store"
"Salvia - Tarot & Psychics","SCIFATE PTE. LTD.","ios","","Lifestyle","4.75727","11350","free","","","Feeling lost or uncertain about love, relationships, or career?
Salvia gives you immediate clarity through personalized tarot readings, psychic consultations, and daily astrology insights—anytime, any","","","https://apps.apple.com/us/app/salvia-tarot-psychics/id1638711689?uo=4","2026-05-21T13:46:37.495Z","app_store"
"Purple Ocean Psychic Reading","Barges Technologies, Inc.","ios","","Lifestyle","4.76632","4934","free","","","Find the answers to your deepest questions with Purple Ocean. For just $1.99, new clients can get a personal video reading from a professional psychic without breaking the bank. 

With over 10 million","","","https://apps.apple.com/us/app/purple-ocean-psychic-reading/id926748329?uo=4","2026-05-21T13:46:37.495Z","app_store"
"Psíquicos: Psychic Reading","Adviqo Technology Corp.","ios","","Lifestyle","4.70854","1194","free","","","This app interface and its services are currently available in Spanish and Portuguese only.

Enjoy 3 Minutes FREE!
Consult with a tarot reader, astrologer, or psychic in Spanish and get 60% OFF your f","","","https://apps.apple.com/us/app/ps%C3%ADquicos-psychic-reading/id1281504448?uo=4","2026-05-21T13:46:37.495Z","app_store"
"Kasamba Psychic Reading Chat","Kasamba Ltd","ios","","Lifestyle","4.6174","13116","free","","","FIND CLARITY, GUIDANCE, AND PEACE OF MIND ANYTIME, ANYWHERE 

Are you standing at a crossroads? Seeking answers about your love life, career, or personal destiny? Kasamba is the world’s most trusted m","","","https://apps.apple.com/us/app/kasamba-psychic-reading-chat/id1093474684?uo=4","2026-05-21T13:46:37.495Z","app_store"
"Tarot Life: Psychics & Healers","INNOVANA ASTRO SERVICES LIMITED","ios","","Lifestyle","4.66578","5646","free","","","Step into a world of guidance, clarity, and healing with Tarot Life, your destination for Tarot readings, Psychic & Vedic consultations. Find the best Tarot readers, Psychics, and Astrologers from acr","","","https://apps.apple.com/us/app/tarot-life-psychics-healers/id1421720055?uo=4","2026-05-21T13:46:37.495Z","app_store"
"Tarot card reading & meanings","Alina Babitskaya","ios","","Lifestyle","4.55089","2240","free","","","Thousands of people trust Tarot card reading & meanings.

Tarot is for those who need to make a decision and need some help. You will receive actual, individual information that cannot be found in any","","","https://apps.apple.com/us/app/tarot-card-reading-meanings/id388124231?uo=4","2026-05-21T13:46:37.495Z","app_store"
"Tarot Simple: Cards & Readings","Cathy Checora","ios","","Entertainment","4.77707","1404","free","","","Explore the timeless practice of tarot reading! Dive into the enchanting world of the classic Rider Waite Smith tarot deck with Tarot Simple. Learn the cards to enhance self-awareness and tap into you","","","https://apps.apple.com/us/app/tarot-simple-cards-readings/id1546692464?uo=4","2026-05-21T13:46:37.495Z","app_store"
"Zodiac Psychics: Tarot Reading","Adviqo Technology Corp.","ios","","Lifestyle","4.48831","4663","free","","","Real people. Real esoteric methods. Real answers. Find out why over 3 MILLION customers have downloaded the Zodiac Psychics app since 2013! 

New customer? Your first reading is 60% OFF + 3 FREE minut","","","https://apps.apple.com/us/app/zodiac-psychics-tarot-reading/id1004615216?uo=4","2026-05-21T13:46:37.495Z","app_store"
"Soulight-Online Psychic Advice","ANNING INNOVATE PTE. LTD.","ios","","Lifestyle","4.75229","2515","free","","","**Your Personal Psychic App: Free 3 Minutes Just for You!**

TRUE ADVISORS. TRUE ESOTERIC METHODS. TRUE LISTENINGS. TRUE ANSWERS. 

Facing challenges in love? Feeling disconnected from your inner self","","","https://apps.apple.com/us/app/soulight-online-psychic-advice/id1527702678?uo=4","2026-05-21T13:46:37.495Z","app_store"
"Tarot Card Meanings & Reading","Nikolay Strikhar","ios","","Entertainment","4.76415","530","free","","","Unlock the Power of Tarot – Your Guide to Daily Tarot Card Readings and Self-Discovery

Step into the world of tarot and transform your life with our beautifully designed tarot app. Whether you’re new","","","https://apps.apple.com/us/app/tarot-card-meanings-reading/id6464330408?uo=4","2026-05-21T13:46:37.495Z","app_store"
"Orb: Psychic Chat & Reading","Ergodic Technologies Bilisim Limited Sirketi","ios","","Lifestyle","4.86347","542","free","","","When life feels uncertain, it helps to talk to someone who can offer clarity.
Orb connects you to experienced readers for live psychic chats, tarot card readings, and medium sessions — all through pri","","","https://apps.apple.com/us/app/orb-psychic-chat-reading/id6743842306?uo=4","2026-05-21T13:46:37.495Z","app_store"
"Basirly - Coffee Tarot reading","Telecloud LLC","ios","","Entertainment","4.6117","1795","free","","","Ranked Among the Top-Grossing Apps Worldwide!

Unlock the Secrets of Your Future with Real Psychic Readings!

Curious about what lies ahead? Wondering when you’ll meet your true love or what destiny h","","","https://apps.apple.com/us/app/basirly-coffee-tarot-reading/id1032333168?uo=4","2026-05-21T13:46:37.495Z","app_store"
"Purple Garden Psychic Reading","Barges Technologies Inc","ios","","Lifestyle","4.77031","5207","free","","","Your Heart-to-Heart Psychic & Spiritual Reading App

Purple Garden is the ultimate destination for live, personal readings and building meaningful relationships with the right psychic advisor. We conn","","","https://apps.apple.com/us/app/purple-garden-psychic-reading/id1225116346?uo=4","2026-05-21T13:46:37.495Z","app_store"
"Everclear－Spiritual Guide Tool","Everclear Entertainment, LLC","ios","","Lifestyle","4.69857","1118","free","","","Discover Everclear, your personalized psychic app for spiritual support at your fingertips. Get 1-on-1 tarot card readings tailored just for you. Our skilled psychics provide various tools to reveal a","","","https://apps.apple.com/us/app/everclear-spiritual-guide-tool/id1327492983?uo=4","2026-05-21T13:46:37.495Z","app_store"
"TAROT READING","ZAPPALLAS, INC.","ios","","Entertainment","3.83333","6","free","","","Bug Fix

Fixed a bug that forced the application to crash if the application wasn't reinstalled when updating from version 3.3 to 3.4.
Saved data will still be usable after this version update.

Sorry","","","https://apps.apple.com/us/app/tarot-reading/id345877801?uo=4","2026-05-21T13:46:37.495Z","app_store"
"Lumi: AI Tarot & Horoscope","Volodymyr Dudarenko","ios","","Lifestyle","4.84141","227","free","","","Explore tarot meanings, decks, and readings with our intuitive AI-guided app.

Discover profound insights into your life's questions through the ancient art of tarot card reading with our innovative A","","","https://apps.apple.com/us/app/lumi-ai-tarot-horoscope/id6450309122?uo=4","2026-05-21T13:46:37.495Z","app_store"
"Psychic Txt Live Tarot Reading","Activepackets Inc.","ios","","Lifestyle","4.53357","3366","free","","","Get a Free Psychic Reading! Psychic Txt introduces a brand-new type of palm reading, where you get psychic and horoscope readings right in the palm of your hand!

With Psychic Txt, you’ll be connected","","","https://apps.apple.com/us/app/psychic-txt-live-tarot-reading/id920218366?uo=4","2026-05-21T13:46:37.495Z","app_store"
"Tarot Numerology: Card Reading","Exomind LTD","ios","","Lifestyle","4.29593","1720","free","","","Tarot Time App is your personal adviser in the world of Tarot numerology on your device. To use this app you need just to enter date and year of your birth. For the first, it gives you three personal ","","","https://apps.apple.com/us/app/tarot-numerology-card-reading/id1448496468?uo=4","2026-05-21T13:46:37.495Z","app_store"
"Tarot Reader 3D - Card reading","Carlos Colado Molina","ios","","Lifestyle","4.76407","462","free","","","Do you want to consult your future with tarot cards in a realistic way? The 3D tarot reader offers an immersive experience that simulates an in-person tarot card reading.

The 3D tarot reader is a ver","","","https://apps.apple.com/us/app/tarot-reader-3d-card-reading/id1632587408?uo=4","2026-05-21T13:46:37.495Z","app_store"
"MyStar: Live Psychic & Tarot","Liftalk Network Technology Limited","ios","","Health & Fitness","5","9","free","","","Is he/she ‘The One’? Will you reunite with your lost love? Get instant answers from top-rated psychic advisors, 24/7.
Find the clarity and peace of mind you’ve been seeking. myStar connects you with t","","","https://apps.apple.com/us/app/mystar-live-psychic-tarot/id6738414334?uo=4","2026-05-21T13:46:37.495Z","app_store"
"Tarot Card Reading - Tarotoo","Yaroslav Kyrychenko","ios","","Entertainment","4.68103","812","free","","","Tarotoo fuses the timeless art of tarot with cutting-edge AI technology to deliver personalized free psychic and tarot readings right at your fingertips. Whether you're seeking clarity in love, career","","","https://apps.apple.com/us/app/tarot-card-reading-tarotoo/id6736652947?uo=4","2026-05-21T13:46:37.495Z","app_store"
"Tarot and Runes: Daily Reading","Yevhen Kniaziuk","ios","","Lifestyle","4.7519","395","free","","","Get daily tarot readings, learn all 78 tarot card meanings, and keep a tarot journal in one app. Use AI tarot readings to interpret tarot spreads or create your own layouts with the Spread Designer. E","","","https://apps.apple.com/us/app/tarot-and-runes-daily-reading/id1267312220?uo=4","2026-05-21T13:46:37.495Z","app_store"
"Arcana - AI Tarot Chat","Neural Candy LLC","ios","","Lifestyle","4.75247","1317","free","","","Some things are easier to say to an AI than to a person, and clearer when seen through a card.

That ex you can't stop thinking about. The job you want to quit. The feeling you can't name at 2am.

Arc","","","https://apps.apple.com/us/app/arcana-ai-tarot-chat/id1572753006?uo=4","2026-05-21T13:46:37.495Z","app_store"
"Tarot Universe - Card Reading","Mobio eood","ios","","Lifestyle","4.62302","1390","free","","","Tarot are the ancient and mystical door of knowledge that you may have wanted to open many times. Are you going to accept the challenge to peep into tomorrow's day? To find out more about yourself, ab","","","https://apps.apple.com/us/app/tarot-universe-card-reading/id1182267734?uo=4","2026-05-21T13:46:37.495Z","app_store"
"Tarot Reading & Cards Meaning","Grupo Precedo","ios","","Lifestyle","4.73724","666","free","","","The best “Free Tarot Reading” App which contains 10 types of Tarot in 1

Free Tarot Reading is a free application for Tarot Cards in English, very complete and easy to use, designed by the team of htt","","","https://apps.apple.com/us/app/tarot-reading-cards-meaning/id1394528016?uo=4","2026-05-21T13:46:37.495Z","app_store"
"California Psychics & Readings","Outlook Amusements, Inc","ios","","Lifestyle","4.65731","4383","free","","","Connect with a psychic in minutes! It’s easy to get your first live psychic reading & tarot reading today!

The California Psychics & Tarot app provides users with psychic readings and tarot card read","","","https://apps.apple.com/us/app/california-psychics-readings/id1196302475?uo=4","2026-05-21T13:46:37.495Z","app_store"
"Tarot Card Reading- Live Chat","Proficient Systems","ios","","Entertainment","4.79147","211","free","","","An app for all things Tarot – get a live detailed personal reading with an experienced tarot reader for any life area when and where you need it, or explore the vast world of tarot on your own with th","","","https://apps.apple.com/us/app/tarot-card-reading-live-chat/id1329465116?uo=4","2026-05-21T13:46:37.495Z","app_store"
"Ceyu-tarot card reading","JIUTU PTE. LTD.","ios","","Utilities","0","0","free","","","— Ceyu-tarot card reading —

【Real Consultant - Ask an Expert When You Are Confused】

Describe your situation to the consultant, he will find the problem that is closest to your heart and provide accu","","","https://apps.apple.com/us/app/ceyu-tarot-card-reading/id6736817866?uo=4","2026-05-21T13:46:37.495Z","app_store"
"Spiritrue: Psychic Reading","Spiritrue Ltd.","ios","","Lifestyle","4.58213","828","free","","","******Get Free Chat******
Connecting with our top-rated psychics freely!

Have you ever wondered what’s in your future?
Is it time to let go of the relationship that is hot and cold all the time?
Are ","","","https://apps.apple.com/us/app/spiritrue-psychic-reading/id1574443329?uo=4","2026-05-21T13:46:37.495Z","app_store"
"Tarot Card Reading - Tarotoo - Apps on Google Play","","web","1","","","","","","","Tap Into the Power of Tarot Today Tarotoo is more than just a tarot app—it's a personal reflection companion designed to help you explore your thoughts, find clarity, and connect with your inner wisdom. Discover the symbolic language of tarot, the inspiration of astrology, and the value of mindful self-inquiry, all in one place.","","","//duckduckgo.com/l/?uddg=https%3A%2F%2Fplay.google.com%2Fstore%2Fapps%2Fdetails%3Fid%3Dcom.app.tarotoo%26hl%3Den%2DUS&rut=5f0c4427aae2ba634302fc28bae0fd6938e2cf6f299a2d861a6f9da445e81b19","2026-05-21T13:46:36.914Z","web_search"
"Free Online Tarot Readings - Next-Gen Interactive Tarot | Tarotoo","","web","2","","","","","","","About Our Tarot Readings Tarotoo is an innovative, interactive platform offering 100% free online tarot readings. We combine the traditional meanings and symbolism of the Rider-Waite tarot deck with advanced AI technology to create a new, engaging format of tarot reading, crafted for spiritual growth. The reading process, AI logic, and symbolic framework have been developed in collaboration ...","","","//duckduckgo.com/l/?uddg=https%3A%2F%2Ftarotoo.com%2F&rut=1985a6c56f1e959b65a1db7e8f98a3e6e7854c5f9b3da98a35a07edc52b5f2f5","2026-05-21T13:46:36.914Z","web_search"
"Labyrinthos Tarot Reading - App Store","","web","3","","","","","","","Download Labyrinthos Tarot Reading by Labyrinthos LLC on the App Store. See screenshots, ratings and reviews, user tips, and more apps like Labyrinthos Tarot…","","","//duckduckgo.com/l/?uddg=https%3A%2F%2Fapps.apple.com%2Fus%2Fapp%2Flabyrinthos%2Dtarot%2Dreading%2Fid1155180220&rut=f76b4928f4dedcd7c0aef8fcd304eecd902e89c06cb4b03823d4a78328eb4004","2026-05-21T13:46:36.914Z","web_search"
"Tarot Reading App May 2026","","web","4","","","","","","","Discover insightful experiences with the best tarot reading app. Explore reviews to find the perfect app for your spiritual journey.","","","//duckduckgo.com/l/?uddg=https%3A%2F%2Ftarot%2Dreading%2Dapp.dtonlinelz.com%2F&rut=8903929d9a4e30bb822ccf132922fff2546e6053f40da0be593d2a8dc9b9abdf","2026-05-21T13:46:36.914Z","web_search"
"The 10 Best Tarot Reading Apps of 2025: Digital Divination for ... - Medium","","web","5","","","","","","","In an increasingly digital world, the ancient art of tarot reading has evolved into a tech-forward, accessible practice for modern spiritual seekers. Tarot apps have surged in popularity thanks to ...","","","//duckduckgo.com/l/?uddg=https%3A%2F%2Fmedium.com%2F%40cotoapp%2Fthe%2D10%2Dbest%2Dtarot%2Dreading%2Dapps%2Dof%2D2025%2Ddigital%2Ddivination%2Dfor%2Dmodern%2Dseekers%2D076554bbcc46&rut=11bd35e422bfc8be07410a52ce13a82a8460864959e7b66d98664ed7696ec4fa","2026-05-21T13:46:36.915Z","web_search"
"Labyrinthos Free Tarot App - Labyrinthos Tarot: Free Online Tarot Readings","","web","6","","","","","","","Get Your Free Online Tarot Card Reading. No ads for all basic readings. Choose your cards and get guidance today.","","","//duckduckgo.com/l/?uddg=https%3A%2F%2Fapp.labyrinthos.co%2F&rut=a98067aa7a55150bbb277110b453374de386f42e4de50f64557190bed5d94d86","2026-05-21T13:46:36.915Z","web_search"
"Free Online Tarot Reading - AI Card Reading Instantly | Tarotia","","web","7","","","","","","","Free online tarot reading with artificial intelligence. Free card spreads: love tarot, yes or no, 3-card spread and full reading. Personalized AI readings 24/7.","","","//duckduckgo.com/l/?uddg=https%3A%2F%2Ftarotia.app%2Fen%2Ffree%2Dtarot&rut=ea78981fd6ac7662deb592f5fd2e4bcff1de50f982a7fab2f0e11ce5d736dd56","2026-05-21T13:46:36.915Z","web_search"
"Free Tarot Reading | Llewellyn Worldwide, Ltd.","","web","8","","","","","","","Use our free tarot reading application to forecast your future and receive insight.","","","//duckduckgo.com/l/?uddg=https%3A%2F%2Fllewellyn.com%2Ftarot_reading.php&rut=8ce787c40f8f8ccaa3a182b3fdb1ee62cac9cf69e9ef7a9855e7b4f05b065b38","2026-05-21T13:46:36.915Z","web_search"
"The Best Tarot Card Apps: Learn to Read Tarot at Home - WIRED","","web","9","","","","","","","So if you're ready to learn to read tarot cards, we rounded up the best tarot apps available right now. It's important to remember that tarot is a helpful hand and guiding light.","","","//duckduckgo.com/l/?uddg=https%3A%2F%2Fwww.wired.com%2Fgallery%2Fbest%2Dtarot%2Dcard%2Dapps%2F&rut=05c4670276f76ff3fee5c6e77d200db9ea88eab8bfcf6338f8000f655ec3654c","2026-05-21T13:46:36.915Z","web_search"
"Best Tarot Apps 2026 - Top 6 Apps for Learning & Readings","","web","10","","","","","","","Discover the best tarot apps for iOS and Android in 2026. Compare features, prices, and user reviews to find the perfect tarot learning and reading app for you.","","","//duckduckgo.com/l/?uddg=https%3A%2F%2Ftarotlingo.com%2Fbest%2Dtarot%2Dapps&rut=765803e571dd8afac58aaa3923dee06f9ca766353c2f981e2ed83be38d57443e","2026-05-21T13:46:36.915Z","web_search"
"Zodiac Runner!","RUBY OYUN VE YAZILIM DANISMANLIK SANAYI TICARET ANONIM SIRKETI","ios","","Games","4.58195","53831","free","","","Choose your zodiac sign and make choices according to it!

Are you an impulsive Aries, a bossy Scorpio or a playful Gemini? Collect the right items and pick the right gates to reach your destiny!

Fin","","","https://apps.apple.com/us/app/zodiac-runner/id1590593891?uo=4","2026-05-21T13:46:38.820Z","app_store"
"Daily Horoscope —Astrology","Touchzing Media","ios","","Entertainment","4.56543","405","free","","","What kind of day awaits you today? Use your daily horoscope to plan your day, every day, instantly! With the daily horoscope, stay prepared for life's changes and any problems that may arise. Plus, di","","","https://apps.apple.com/us/app/daily-horoscope-astrology/id354989064?uo=4","2026-05-21T13:46:38.820Z","app_store"
"LoveLab: Zodiac Sign Horoscope","LoveLab OU","ios","","Lifestyle","4.69","800","free","","","Uncover your true self and unveil your inner strengths with LoveLab – the essential astrology tool for self-discovery. Better understand your secret desires and the decisions you've made.

Find out th","","","https://apps.apple.com/us/app/lovelab-zodiac-sign-horoscope/id1595641312?uo=4","2026-05-21T13:46:38.820Z","app_store"
"Horos - Birth Chart","GEEKERY TECHNOLOGY LTDA","ios","","Lifestyle","4.89899","198","free","","","Ready to understand the cosmic forces shaping your life? Horos is the modern astrology app designed to help you discover yourself, navigate your relationships, and align with your purpose.

From in-de","","","https://apps.apple.com/us/app/horos-birth-chart/id1118811008?uo=4","2026-05-21T13:46:38.820Z","app_store"
