app_name,publisher,platform,rank_position,category,rating,review_count,pricing_type,iap_present,subscription_present,core_features,retention_mechanics,personalization_tags,source_url,collected_at,source_kind
"de.myfitcoach.tim.mfc","","android","","","","","","","","","","","https://play.google.com/store/apps/details?id=de.myfitcoach.tim.mfc","2026-05-21T13:49:40.031Z","google_play"
"com.aumio.ally.study","","android","","","","","","","","","","","https://play.google.com/store/apps/details?id=com.aumio.ally.study","2026-05-21T13:49:40.031Z","google_play"
"com.app.turniniglifecoaching.turniniglifecoachingappn","","android","","","","","","","","","","","https://play.google.com/store/apps/details?id=com.app.turniniglifecoaching.turniniglifecoachingappn","2026-05-21T13:49:40.031Z","google_play"
"com.tuinfoapps.lifecoach","","android","","","","","","","","","","","https://play.google.com/store/apps/details?id=com.tuinfoapps.lifecoach","2026-05-21T13:49:40.031Z","google_play"
"com.hevy","","android","","","","","","","","","","","https://play.google.com/store/apps/details?id=com.hevy","2026-05-21T13:49:40.031Z","google_play"
"com.unlimits.app","","android","","","","","","","","","","","https://play.google.com/store/apps/details?id=com.unlimits.app","2026-05-21T13:49:40.031Z","google_play"
"com.alphalifestyle.app","","android","","","","","","","","","","","https://play.google.com/store/apps/details?id=com.alphalifestyle.app","2026-05-21T13:49:40.031Z","google_play"
"com.gen.workoutme","","android","","","","","","","","","","","https://play.google.com/store/apps/details?id=com.gen.workoutme","2026-05-21T13:49:40.031Z","google_play"
"com.maxworkoutcoach.workouttrainer.workouttrainer","","android","","","","","","","","","","","https://play.google.com/store/apps/details?id=com.maxworkoutcoach.workouttrainer.workouttrainer","2026-05-21T13:49:40.031Z","google_play"
"com.achijones.profootballcoach","","android","","","","","","","","","","","https://play.google.com/store/apps/details?id=com.achijones.profootballcoach","2026-05-21T13:49:40.031Z","google_play"
"com.urbighosh.learners","","android","","","","","","","","","","","https://play.google.com/store/apps/details?id=com.urbighosh.learners","2026-05-21T13:49:40.031Z","google_play"
"Intuitive Life Coaching Oracle","Frederic Calendini","ios","","Lifestyle","4.89088","559","free","","","By Kelly T. Smith.

Once you have identified your emotional challenges and brought them into your awareness, it frees you up to make new choices, and to live a life that you design consciously – inste","","","https://apps.apple.com/us/app/intuitive-life-coaching-oracle/id662136391?uo=4","2026-05-21T13:49:39.500Z","app_store"
"Blush Life Coaching","Blush","ios","","Health & Fitness","4.09999","20","free","","","Whether you’re feeling stuck, unmotivated, or at a crossroads in your life - we have the expertise to help you reach your next step.

Instead of talking in circles with friends, family, or even therap","","","https://apps.apple.com/us/app/blush-life-coaching/id1488142486?uo=4","2026-05-21T13:49:39.500Z","app_store"
"CoachApp: The Coaching Masters","The Coaching Masters Limited","ios","","Education","4.57143","14","free","","","CoachApp by The Coaching Masters is an online coaching academy and global community designed to help you become a confident, qualified coach.

Train through our free coaching certification, learn prov","","","https://apps.apple.com/us/app/coachapp-the-coaching-masters/id1597452243?uo=4","2026-05-21T13:49:39.500Z","app_store"
"BetterUp","BetterUp","ios","","Business","4.50816","429","free","","","Set yourself up for success with BetterUp. Everything you need for personal and professional growth, all in one place. With a BetterUp coaching experience tailored to you and access to our vast librar","","","https://apps.apple.com/us/app/betterup/id963755876?uo=4","2026-05-21T13:49:39.500Z","app_store"
"Hapday - AI Life Coach","HAPDAY - FZCO","ios","","Health & Fitness","4.74464","979","free","","","Hapday is your AI Life Coach — available 24/7 to help you change your life in 30 days.
Get 1-hour guided AI coaching sessions, personalized daily plans, and real-time advice based on your sleep, activ","","","https://apps.apple.com/us/app/hapday-ai-life-coach/id1498572982?uo=4","2026-05-21T13:49:39.500Z","app_store"
"Success Life Coach Day Planner","Success Wizard, Inc.","ios","","Productivity","4.72227","1894","free","","","THE COMPLETE LIFE COACHING, GOAL SETTING AND HABIT TRACKER SYSTEM

Success Wizard is a fabulous life planner, productive habit tracker and goal setting program that will help you plan, focus and achie","","","https://apps.apple.com/us/app/success-life-coach-day-planner/id586970083?uo=4","2026-05-21T13:49:39.500Z","app_store"
"Fabulous: Daily Habit Tracker","Fabulous","ios","","Health & Fitness","4.44289","87793","free","","","Welcome to the world of Fabulous. Unlock the power of habits and routines. Prioritize your mental health, build healthy habits and improve your life one step at a time. Fabulous started as a habit tra","","","https://apps.apple.com/us/app/fabulous-daily-habit-tracker/id1203637303?uo=4","2026-05-21T13:49:39.500Z","app_store"
